id,campaigncoop,checksum,dropin,game,lancoop,offlinecoop,offlinecoopmax,offlinemax,onlinecoop,onlinecoopmax,onlinemax,platform,splitscreen,splitscreenonline
20377,True,dd3c2a09-e618-56c4-14d0-094ee52233c8,False,213612,False,False,,,True,,,,False,
20378,False,1d79b577-7429-ad3e-33ae-cf7315be0b87,False,161451,False,False,,4,False,,,6,False,
20386,False,006e088f-7daa-4817-fa39-aa2240dba895,False,7854,False,False,,2,False,,2,12,True,
20388,False,c6a2f191-d114-a662-c051-7849c4e7f7f8,False,164469,False,False,,4,False,,4,6,False,
20389,False,e86727b6-ef9a-2aae-7faf-11916f26a7ca,False,164453,False,False,,4,False,,4,6,False,
20392,False,e158b3e7-77ac-b79b-f4d3-1150f9ae7c45,False,213635,False,False,,,False,,,39,False,
20393,False,ca0c1bf8-cb76-371d-2f4e-c5ba4b3dec64,False,213445,False,False,,,False,,,6,False,
20381,False,fc6cf000-9df0-c2e8-1973-203fa22d4cd6,False,213621,False,False,,,False,,,6,False,
20396,False,59585dd6-4066-4c85-bd9b-f8e9be4e5bcd,False,213639,False,False,,,False,,60,169,False,
20394,False,58b26896-04ad-7167-8909-c419ae7e15bd,False,213639,False,False,,,False,,60,48,False,
20395,False,23e273d1-d32a-9416-11fc-ec963be731bc,False,213639,False,False,,,False,,60,6,False,
20399,False,6d44563e-5ec8-4d47-bc58-28962900e261,False,164476,False,False,,4,False,,4,6,False,
20397,False,4f34dd30-4d53-16f2-b640-b6fe88e252ec,False,207227,False,False,,,False,,2,6,False,
20401,False,d5128950-8182-9f28-f8c9-399ed1b98a4e,False,213715,False,False,,2,False,,,6,True,
20403,False,951eb58c-8984-6ec7-7696-5fe35dcf14a2,True,3769,True,False,0,0,True,0,0,6,False,
20404,False,ee6636b1-aefc-17a3-2e56-69a2aa828093,False,213720,False,False,,,False,,2,6,False,
20405,False,04c8db7b-3e55-94d2-46ef-ace292342ac1,False,213720,False,False,,,False,,2,34,False,
20406,False,5e2fd61f-a2c1-4dc2-f6e0-41baa1176594,False,213751,False,False,1,1,True,4,4,6,False,
20384,False,eb7109a9-80d3-2313-3b1b-f84e13f326d2,False,213622,False,False,,,True,,,82,False,
20385,False,b282beeb-0151-ab38-c4f0-0166c997b1f9,False,213622,False,False,,,True,,,3,False,
20382,False,eebb8408-1035-5d7f-82dc-ce512dc91d4e,False,213622,False,False,,,True,,,14,False,
20383,False,1bc54c74-7552-28e4-768a-55183b8e0fd9,False,213622,False,False,,,True,,,6,False,
20390,False,f7f503d1-5add-3828-1c89-593199ad00f0,False,213626,False,False,,,True,,10,39,False,
20391,False,58b23f48-c1e5-068c-1e1b-5069eb8939ea,False,213626,False,False,,,True,,10,34,False,
20408,False,47dc1abd-215b-696e-44f6-e64384386034,False,213762,False,False,,,False,,,34,False,
20409,False,e735e969-66ed-e938-d570-1adc4ba039b3,False,164477,False,False,,4,False,,4,6,False,
20411,False,2176dff4-009d-1e0d-8c2a-97b7b0782e7e,True,213821,False,False,,,False,,16,14,False,
20412,False,38b83710-6b08-e61d-4c63-09d2b6310f75,True,213821,False,False,,,False,,16,3,False,
20410,False,28db1855-3974-84b9-cbe3-9bbf13c637eb,True,213821,False,False,,,False,,16,6,False,
20402,False,3f11e24c-5804-f5b1-f6fe-61d97cd45b2b,True,213717,True,False,,,True,,,6,False,
20414,False,3386961f-043c-014e-d739-cf985b02817c,False,107633,False,False,,,False,,,32,False,
20415,True,f7faedb6-7d9a-8899-13df-1c335cbec34e,False,131817,False,True,4,4,True,4,4,,False,
20417,True,492a4f72-a170-6e3b-fbfe-f9091bd535e4,False,213880,False,True,2,2,False,,,,False,
20418,False,63499663-f9be-c00b-fc5e-90024dbd0bb3,False,182564,False,False,,,False,,,6,False,
20424,False,c8c299da-579b-16d1-6f2f-9fe0581b37f4,False,197467,False,False,,,False,,,6,False,
20425,False,c6d2344f-3de5-c311-2485-9337edf86ae1,False,182590,False,False,,,False,,,163,True,
20422,False,4c31975c-a6c2-6bc4-74ce-f9a1a05e2667,False,63064,False,True,2,2,False,,,130,False,
20421,False,a69f4b31-0ed6-c8b1-5931-f87e615e4278,False,63064,False,True,2,2,False,,,6,False,
20423,False,326e18ed-8e07-d0cf-29bf-21b2a77f0d20,False,63064,False,True,2,2,False,,,48,False,
20431,False,a88ff25a-8f5d-f2c6-5386-a041380ab2ca,False,164466,False,False,,4,False,,4,6,False,
20444,False,3bcc46c3-8044-f89d-0234-f8b92ac9fd1e,False,164467,False,False,,4,False,,4,6,False,
20445,False,6bbe3698-5886-3038-b0ed-db34dc39395c,False,48857,False,False,2,2,False,,,99,False,
20442,True,eda1398e-cbc9-0685-c895-041b3ed22351,False,208734,False,False,4,,False,4,,,True,
20429,False,dbaa58f2-78fc-335d-8488-70033685ad0b,False,155737,False,False,,,True,6,6,6,False,
20438,False,3f24ffa5-fd40-c9c2-6131-05206a669e86,False,213800,False,False,,2,False,,2,130,False,
20439,False,6e283439-72b4-a7bc-503c-f5005ae83a21,False,213008,False,False,,,True,4,8,6,False,
20434,False,f47d661a-5381-e3dd-5993-5544754799d8,False,213936,False,False,,,False,,,6,False,
20433,False,78131547-6c78-3c97-5b89-e6e8d8d92ee0,False,213935,False,False,,,False,,,6,False,
20432,False,a89c0e0b-9c0c-3790-0fa8-6618ec926ece,False,39646,False,True,2,2,False,,,52,True,
20428,False,dda6b03e-6308-df76-516d-6211c8248323,False,164465,False,False,,4,False,,4,6,False,
20446,False,b1944bf3-7062-07c6-f7eb-7e779aef6330,False,204778,False,True,2,2,False,,,6,False,
20447,False,a25abf56-6d7a-e844-f169-82efbbed5c9e,False,213957,False,True,2,2,False,,,6,False,
20440,False,4e2b9362-0bf1-9d1f-ff70-ac96541c0122,False,213938,False,False,,,False,,,6,False,
20419,False,c4af9dc9-49fe-8a49-0831-5c672071dabf,False,213887,False,False,,1,False,,,7,False,
20448,False,6da8bd00-aa42-3256-63d6-8423fc1332b7,False,204708,False,True,2,2,False,,,6,False,
20430,False,2ac7840e-77df-b5e4-edca-5cafb880c81b,False,213912,False,False,,,False,,50,6,False,
20426,False,c990ed0f-efa1-7bb0-337a-6cd41c54aeb3,False,213896,False,False,,,False,,,6,False,
20452,False,adaf3836-01f1-d09e-7a90-8bf9043ac81a,False,213963,False,True,2,2,False,,,6,False,
20453,False,83bf2d4d-2838-482b-b174-a2d1372c977a,False,164474,False,False,4,4,False,,,6,False,
20457,False,40bee976-0e5a-57da-195a-5fa2fcac009d,True,199947,False,False,,,True,8,,,False,
20451,False,7403c3c7-a4fd-c9e9-4e37-e83cdf9ad49d,False,213961,False,False,0,0,False,,,14,False,
20450,False,9db59979-ed34-2bba-d806-056a5251721a,False,213961,False,False,0,0,False,,,6,False,
20458,False,0ae189ab-4c91-6a06-2cdf-b44f088bfd86,False,214132,False,False,,,True,,,82,False,
20441,False,84ba556e-2a10-b139-ff0a-50ddc36f8548,False,213945,False,False,,,False,,,238,False,
20449,False,942d41df-f662-3905-34ce-ff7624e13acd,False,213958,False,False,,,False,,,82,False,
20465,False,f4da5f81-349c-4d47-933c-a93bbbeaeacd,False,214364,False,True,2,2,False,,,6,False,
20464,False,67a597be-209c-1b48-44cd-ea5d8bf8780f,False,214352,False,False,,4,False,,4,6,False,
20460,False,7051fd81-7797-e5d1-d682-080c97064205,False,214148,False,False,,,False,,,149,False,
20459,False,4379ed12-0a0f-4460-781e-a9e41eaadd49,False,214148,False,False,,,False,,,118,False,
20466,False,00f8c545-383c-518e-15f5-750da92a4c5f,False,164479,False,False,,4,False,,4,6,False,
20467,False,59e45d10-e928-1f01-570c-275f7ee90d57,False,189950,False,False,,,False,,,6,False,
20470,False,b30be8ae-cc8e-6452-11f8-06c4b8140e5a,False,212293,False,False,,,False,,2,34,False,
20469,False,08281edd-c6d6-9827-cc77-b66433e25f9b,False,212293,False,False,,,False,,2,6,False,
20471,False,c49f1bac-0d98-cdce-e1d6-3618e5c24258,False,164480,False,False,4,4,False,,,6,False,
20473,False,15db55bd-912d-78d0-894b-78c026998c61,False,164464,False,False,4,4,False,,,6,False,
20472,False,c6798d1b-9101-2c65-80e3-32999ce76846,False,138045,False,True,,2,False,,,130,False,
20474,False,5fc31e32-7c9e-7450-5e98-f63bf8d3e7e5,False,214422,False,False,,,False,,,7,False,
20475,False,4d83a50e-28fc-2469-440d-b42ca721abfe,False,214423,False,False,,,True,,,6,False,
20483,False,c5ac8ad1-243e-06a8-b8f0-e892f9f10fb4,False,60338,False,False,,,True,,,6,False,
20482,False,0f2f0c02-6ae1-2f9b-443a-07310b7ef316,True,891,True,False,24,24,True,32,32,6,False,
20478,False,ce819175-40a7-b28e-c2a8-edfbd7170a7c,True,214468,False,False,,,False,,8,6,False,
20484,False,e8c72401-731c-c21b-c2e9-c2c095e9956a,False,214532,False,False,,1,False,,,309,False,
20485,False,96742fbb-509e-296b-5a02-1703fb9324bc,False,214533,False,False,,,False,,,309,False,
20486,False,6596f87b-79ec-6b30-e013-9f232fcc222e,False,150123,True,False,,,False,,,6,False,
20488,True,0aca85a4-47cb-4c29-88ab-219c1b31ef10,False,59492,True,False,,,False,,,6,False,
20489,True,ec066fa1-1a4b-a7f7-609b-1bf209454e8f,True,39352,False,True,2,2,False,,,52,False,
20491,True,5a84eb75-3ff0-8797-d054-6b4decf589ef,True,39352,False,True,2,2,False,,,6,False,
20490,True,b47cadc5-c8bc-601d-8ae5-59d29ba6f496,True,39352,False,True,2,2,False,,,130,False,
20493,False,e5ef26d5-0538-dbde-cdfc-32f41aa5eaf4,False,62802,False,False,,1,False,,2,6,False,
20492,False,b3401308-9f0a-8551-2288-4957d723843a,False,16093,False,False,,,False,,,20,False,
20494,False,7a5ed6f2-fa3c-e8c3-6664-7898a6ebbb55,True,214608,True,False,,,True,2,4,386,False,
20495,False,95957c86-e7a1-40fe-1520-5c3270e36433,True,214608,True,False,,,True,2,4,,False,
20496,False,c7a48c99-0700-6a7b-f814-a9e2ba3a9d1a,False,214564,False,False,,,True,8,8,6,False,
20501,False,c99a97fb-d616-a4dc-7a9a-47e0909bd787,False,131231,False,False,,,False,,,6,False,
20502,False,d98ca74d-c7c2-e258-41bc-c3133147d9de,False,131231,False,False,,,False,,,3,False,
20507,False,80a3d8fe-4b85-ddb7-d0ba-3cb1d15088b3,False,21593,False,False,,,True,2,,,False,
20504,False,92e7e1b3-3545-088c-bea1-23afe836bc7c,True,214711,False,False,,,False,,,34,False,
20503,False,cef47fdc-fc93-05c1-02ff-ec3b53f99e1b,True,214711,False,False,,,False,,,6,False,
20505,False,08b1ed2e-1e59-c2f0-1fd7-e08b284e7b2e,False,177262,False,False,,,False,,,6,False,
20508,False,d29303ed-ea17-bf9d-a179-a9ceacfd3881,False,209094,False,False,,4,False,,,130,True,
20510,False,8f7b3dbd-0073-3ef1-da47-face33654a21,False,214744,False,False,,,False,,,6,False,
20527,False,0d938972-9d59-d8e3-87b6-3c5bcb8259a4,False,214698,False,False,,,False,,,6,False,
20524,False,db625618-186a-9a27-2169-80d7e9f460b7,False,130629,False,False,,,False,,,32,False,
20534,False,7dcd00c5-1ced-8c65-89da-476a0033c174,False,214825,False,False,,1,False,,2,20,False,
20529,False,749667a9-105e-f514-72e8-8417ef203ea9,False,93991,False,False,,1,False,,12,38,False,
20516,False,625294a3-1126-056e-1183-090943e44bbc,False,214786,False,False,,4,True,,16,49,False,
20515,False,b0fc37f3-7df8-cf3e-35e0-7c92bdca523b,False,214786,False,False,,4,True,,16,169,False,
20517,False,73f26c68-079d-37ca-86c8-7f1d39045bcf,False,214786,False,False,,4,True,,16,6,False,
20513,False,0b35c6c4-d70a-64c3-67a7-1321e587eb9c,False,214778,False,False,,2,False,,,50,False,
20536,False,7abfb04d-21e8-a9ce-1a30-ca0baedfceb8,True,174776,False,False,,,True,32,32,34,False,
20538,True,8dcd3cde-68ae-b27a-1c0c-9d35d69f9b1c,False,10753,False,True,2,0,False,0,0,9,False,
20539,False,70331016-8cef-7e62-2d3f-f8a1e87988c5,False,214852,False,False,,,False,,,6,False,
20525,False,94e4b78c-e838-1553-2d77-16de6c7c722e,False,214804,False,True,4,4,False,,,52,False,
20540,False,2268096f-6a45-2a00-5d22-7ca9065c1ded,False,214857,False,False,,,False,,,6,False,
20541,False,bcf06abd-d595-96af-53f8-eaec09bb2e70,False,201784,False,True,4,4,True,4,4,130,False,
20542,True,59c71481-cc78-7790-4a67-d868185ff6f8,False,51834,False,True,4,4,True,4,4,6,False,
20511,False,cd22ce00-6906-eecb-dfc3-86f4c7564d7e,False,214745,False,False,,,False,,,6,False,
20545,False,41a2dcb1-b40e-6790-3f5d-cbcdc053085b,False,20710,False,False,,2,False,,,23,True,
20547,False,e0c8dc7a-bf4d-0495-e867-f2145aa80d3f,False,76978,False,False,,2,False,,,7,False,
20548,False,7cbdf973-2ab1-9a32-77b0-5dceba8c5a1b,False,80781,False,False,,2,False,,,8,False,
20551,False,0296d1ed-5eeb-0ad7-a296-a6798f92f81e,False,214921,False,False,,,True,10,,,False,
20556,False,b6522a81-c04f-c5d5-c823-3fec3ef9e0c9,False,214928,False,False,,,True,3,3,39,False,
20555,False,74f878a2-3a64-efb3-6236-ff2b157dbe9a,False,214928,False,False,,,True,3,3,34,False,
20557,False,8ca083f6-cb5b-8e12-6699-c8ac3f44a095,False,190464,True,False,,,True,8,8,6,False,
20568,False,eca0ead5-6a3f-6bfa-1bfa-e516531dacce,False,214968,False,False,,2,False,,,34,True,
20569,False,7b9655a2-33ad-4917-f677-c908d566b39b,False,214968,False,False,,2,False,,,39,True,
20559,False,114234eb-9712-5644-9223-b9ea187bd59c,False,214951,False,False,,,False,,,6,False,
20561,False,666e951f-ef98-8ad1-b1ae-4d95e6af6e6f,False,114617,False,False,,,False,,,387,False,
20560,False,d45a08e0-22de-f0f7-76b1-5bae57b0b94e,False,114617,False,False,,,False,,,34,False,
20562,False,2842b4e1-9b07-a6ce-f5e7-fdd30f2a6d59,False,214957,False,False,,,False,,,6,False,
20565,False,5bc45ba7-9c7a-150b-6803-d33a6542d5be,False,101161,False,False,,,False,,,82,False,
20566,False,235b899b-5ce2-0086-952a-8a76db802cec,False,4359,False,False,,2,False,,,,True,
20570,False,e62ca375-a1f9-0a34-eba5-85ea3d128bb6,False,125624,False,False,,,True,4,4,169,False,
20571,False,f2a8cfae-81e8-6e71-1ba7-7ac96e34f8e3,False,125624,False,False,,,True,4,4,6,False,
20572,False,154ea8b5-d8a4-16f8-8356-bff597e975b6,False,213979,False,False,,,True,4,,6,False,
20567,False,9923312d-d3ea-c5a7-855e-47e187431a9d,False,214966,False,False,,,False,,,6,False,
20573,False,61b5a2b5-701c-3078-683d-b83beec831bb,False,214085,False,False,,,True,,,39,False,
20574,False,181dc291-ba46-e55c-d83b-df9f4c3f3090,False,214085,False,False,,,True,,,34,False,
20578,True,dc72527b-7f24-8157-5b58-89a016c3c9cf,False,197685,False,True,4,4,False,1,1,48,True,
20577,True,50d3d618-9aec-8f07-eeb7-be95d861aa5a,False,197685,False,True,4,4,False,1,1,167,True,
20576,True,4973b1b5-640c-6030-41b5-6e313d6315f0,False,197685,False,True,4,4,False,1,1,6,True,
20575,True,61b2bdb3-eebb-31ba-a401-6b23bad2f3c6,False,107241,False,True,4,4,False,1,1,49,True,
20580,False,10a3e76c-9cf5-af2e-41c1-34f6b47390e8,False,71780,False,False,,,False,,,8,False,
20584,False,eacc0143-aff0-7870-bba4-dc07e955589d,False,215010,False,False,,,True,4,4,6,False,
20581,False,a7e579d6-ea0c-4698-a700-460b3d71f68e,False,215007,False,False,,1,False,,100,6,False,
20590,False,a0b12151-713f-92d4-5b50-e47e46bb5027,True,215014,False,False,,24,False,,24,6,False,
20591,True,79b269a8-8f3b-f105-7e25-50d144f99e46,True,111257,False,True,4,4,False,,,130,False,
20593,True,490c6f9d-e239-3d9b-47bd-6733ceacc928,True,111257,False,True,4,4,False,,,6,False,
20592,True,12504fd1-c7e2-7ad7-a3b8-253dbfab7f6d,True,111257,False,True,4,4,False,,,14,False,
20587,False,49a1d9cb-790c-9bbc-de95-45a1a1631257,False,215012,False,False,4,4,True,4,4,39,False,
20586,False,a44f9439-98ec-5771-811e-c6f82b7d8b73,False,215012,False,False,4,4,True,4,4,6,False,
20588,False,e5101887-feda-f6b7-e119-e0840c9da9c9,False,215012,False,False,4,4,True,4,4,34,False,
20594,True,1d825db9-4eec-b52d-7864-01a0c4d82f80,False,215033,False,True,4,4,False,,,130,False,
20595,False,0be33079-7ec4-e4f0-d02e-f31cc3681c1d,False,56246,False,False,,1,False,,2,34,False,
20596,False,1bc0900b-fd8d-c892-2bdc-2fa4eae5f700,False,56246,False,False,,1,False,,2,39,False,
20603,False,b8963970-8637-0d9a-d3b4-92aabaf9664d,False,215074,False,True,,,False,,,,True,
20602,False,850ff312-272a-3db2-ef5c-5827363b7e68,False,215074,False,True,,,False,,,6,True,
20604,False,7e932a23-ac8f-ac36-d0b3-f85a65e24807,False,215075,False,True,,,False,,,6,True,
20605,True,713c14a0-7890-ca5c-d6d9-a7e08414b588,True,213513,False,False,,,True,4,4,6,False,
20606,False,c8fd56fa-3f74-b8d8-4fbe-f9a7f1accf39,False,77048,False,False,,,False,,,6,False,
20607,False,d8af163a-ce87-408e-6dfa-25e2e2b11379,False,77048,False,False,,,False,,,14,False,
20608,False,b76c498e-a576-53bb-8159-6a82922eb383,False,142773,False,False,,,True,,,6,False,
20611,False,0d80d2a2-dde0-c5d8-810f-667a17c64417,False,215153,False,True,4,4,False,,,169,True,
20610,False,e2ee144a-355f-ba31-0bad-fe03a85fa6ea,False,215153,False,True,4,4,False,,,48,True,
20612,False,46ef7333-0fc0-a0fe-9356-88f35443ed3b,False,215153,False,True,4,4,False,,,49,True,
20609,False,aca1049e-d719-08d6-ca79-6d739c04c701,False,215153,False,True,4,4,False,0,,167,True,
20615,False,f512f211-4827-edcb-3625-810b6e9d8091,False,215176,False,False,,,False,,10,6,False,
20618,False,71bcba36-a6b5-bd3c-706a-c4db5ad616aa,False,126116,False,False,,,False,,,6,False,
20624,False,814595ae-a4fb-a60e-2761-8f426296c537,False,215217,False,False,,1,False,,,6,False,
20628,False,f3f8e36c-df7a-b1be-4ec6-982d9d2cc519,False,215284,False,True,4,4,False,,,5,True,
20619,True,abb1b5b0-eed2-817a-521d-bf17df031f69,True,102584,False,False,0,0,True,4,4,6,False,
20620,False,c9c13769-7766-cd44-8d97-9993fbfeca58,False,105322,False,False,,8,False,,8,6,False,
20627,False,24801bcf-c6b9-d7d1-531a-42c9c966da18,False,215276,False,True,4,4,False,,,,False,
20625,False,9c6baf58-21b3-2aaf-7a27-bca52fab11c2,False,75119,False,False,,,False,,10,165,False,
20636,False,d317217b-ac9d-6433-0532-79741bf9c429,False,215303,False,False,,,True,99999,,82,False,
20613,False,37052f65-348d-6d86-3a13-65789a8c2d2b,False,215170,False,False,,2,False,,,52,False,
20614,False,8875626a-e234-7c27-8349-300acae0c8eb,True,215174,False,False,,,False,,,52,False,
20622,False,87722bae-3db6-f643-e25b-5e79e036a955,False,215214,False,False,,,False,,,34,False,
20621,False,bd5471b2-6abc-7b6a-d62b-3f12a6a02e92,False,215214,False,False,,,False,,,39,False,
20639,True,415a1ae5-0993-3c5c-3eb2-d2011213905a,True,98731,False,True,4,0,False,0,0,9,False,
20638,False,6630532d-db94-51f8-9df9-a317d6796bdf,False,215310,False,False,,,False,,,82,False,
20643,False,1b4145c9-a82d-cf58-8c94-e5cd5b73a00d,False,215390,False,False,,4,False,,4,3,False,
20641,False,1a6684ed-0f3e-49dd-235e-7966bd17e7a8,False,215390,False,False,,4,False,,4,6,False,
20642,False,2bcdd847-3a48-2bd9-9f1b-c7f6d3284eb2,False,215390,False,False,,4,False,,4,14,False,
20644,False,15f50972-ecbf-5b9f-7a84-214c1ee96c10,False,215405,False,True,2,,False,,,22,False,
20646,False,5a8231c9-75b0-7940-6f94-ff156c28628a,False,215440,False,False,,,False,,,6,False,
20645,False,fcdc902b-54c7-0c1d-5b30-f6fec9dfa47d,False,84634,False,False,,,False,,,20,False,
20648,False,87c1871e-6cda-bb97-03b3-4f40a4eda45d,True,215784,False,False,,,False,,8,82,False,
20647,False,77379c66-005f-b175-3783-05e9a88d466f,True,215779,False,False,,,True,4,,6,False,
20649,False,8d6b5fde-4a5f-65a6-8150-79411972e634,False,215791,False,False,,,False,,,6,False,
20653,False,d29f138f-8ac5-ab60-6a60-ada66850a2ef,False,24184,False,False,,2,False,,,8,True,
20654,False,a10ef7ca-faa0-c357-3bb5-67151f9e632c,False,215954,False,False,1,1,True,4,4,6,False,
20655,False,a8e57202-ed2f-8add-fb6c-987ffdd914a3,False,23037,True,False,,,True,3,3,12,False,
20656,False,582f3f4b-a850-7835-ba88-c2883b0ee3f1,False,106251,False,True,3,3,True,3,3,12,False,
20652,False,4383ab55-c921-9346-fddf-b6b7e76f77ea,False,215835,False,False,0,0,False,4,100,6,False,
20657,False,53085189-a06f-a511-797b-8d4a21c6eb60,False,179222,False,False,,2,False,,,58,True,
20658,False,b2e52d21-2d5d-1ea1-e289-4f9f4d4d8b19,False,216067,False,False,,,False,,,6,True,
20659,False,e53da790-eaa6-c007-dadc-66573385daf7,False,216161,True,False,1,1,True,4,4,6,False,
20662,False,985abc73-83d5-c3f9-9da5-2b4b0fccf4f1,False,207195,True,False,0,1,True,5,5,6,False,
20660,False,43cb4f61-62f1-8bab-6c3b-7ef2173e16d7,True,216171,False,False,,,False,,,6,False,
20661,False,988152db-addb-30d4-4e00-568b0ace959e,True,216171,False,False,,,False,,,,False,
20663,True,5aaacbd1-e975-7a56-29d9-9364d36cac60,False,216181,False,True,2,4,False,0,0,6,False,
20665,False,22a96ccc-2c5a-da48-70c4-2cc83398cea9,False,114409,False,False,,,False,,,6,False,
20664,False,b0abdb2b-4ad0-f965-4ba1-d1b4091da4d2,False,36744,False,False,,2,False,,,8,True,
20670,True,080c297f-410a-0fd7-575a-36e1458684fd,True,216199,False,False,0,0,True,4,4,167,False,
20671,True,b3db58e4-9d2c-253d-575a-42bf209708a5,True,216199,False,False,0,0,True,4,4,49,False,
20668,True,ecd771b2-8426-af2a-6296-b6fbdf7e5572,True,216199,False,False,0,0,True,4,4,6,False,
20672,True,abb737fa-fc0c-cd2b-fcd4-59512a703bba,True,216199,False,False,0,0,True,4,4,169,False,
20673,True,73290a14-a10b-1080-f993-147bc3ff64f7,True,216199,False,False,0,0,True,4,4,130,False,
20669,True,33db68dd-ac69-0f21-08b9-fe848e79b00c,True,216199,False,False,0,0,True,4,4,48,False,
20674,False,972da06a-a874-ad56-1313-4e818928443f,False,19877,False,False,,,False,,,6,False,
20675,False,5e5ff92e-fcd0-0d20-c1d6-8753dccde849,False,204661,False,True,4,4,True,4,4,6,False,
20676,False,55d63e6e-0e82-40df-57db-1674ab1e4662,False,216256,False,False,,,False,,,82,False,
20678,False,d9f246bd-0f9e-93f7-a910-04438008b405,False,144658,False,False,,,False,,,34,False,
20677,False,50194d72-3534-d10c-bce8-f440fd4bceed,False,144658,False,False,,,False,,,39,False,
20681,False,a2d70d83-92ca-9a09-3af4-81245e3e895e,False,114738,False,False,,,False,5,10,6,False,
20679,False,19036be9-b02a-d813-5d71-e712f37f32a4,True,216263,False,False,0,1,False,0,1,34,False,
20683,False,3f1a69fd-5eaf-37ee-210c-723ee01022b1,False,216300,False,False,,,False,,,386,False,
20686,False,aaadd79e-f568-3d7b-71bf-e95da590b49e,False,36753,False,False,4,4,False,,,86,False,
20689,False,76695600-5c87-b644-a175-aa95cf2425c6,False,50334,False,True,2,2,False,,,6,False,
20688,False,cf30b3d3-1090-b3fe-ab31-fa0294cd21e9,False,205253,False,True,5,5,False,,,6,False,
20691,False,10a77389-54b1-43ba-b8d6-947f7d70b187,False,216396,True,False,,,False,8,,55,False,
20692,False,03b225bc-f62b-cb75-721b-d070ec277128,False,216403,False,False,,2,False,,,52,True,
20687,False,eba1e6fe-7811-fc94-e4be-9f3174375dc0,False,73083,False,True,4,4,False,,,99,False,
20694,False,1bf736c6-c9ab-d8a1-224b-18812b263cfe,False,216591,False,False,,2,False,,,8,True,
20696,False,e3e1a545-8ed6-9f81-be8e-31ada0b13ceb,False,123272,False,False,,,False,,,6,False,
20695,False,b5b4761a-b0c9-7555-ebad-4a909a657b24,False,216761,False,True,2,0,False,0,0,27,False,
20700,False,fdcea4bc-04bf-4755-e00e-536471e8ada0,False,138441,False,False,,2,False,,,6,False,
20702,False,d5e58280-0bb0-495b-e24d-6f4d10f44419,False,217540,False,False,,,False,,,6,False,
20705,False,fbceaf42-d994-ec6f-a33c-1800b219aa36,True,217604,False,False,,,True,,,14,False,
20704,False,c40ca4fa-43b1-2703-9268-8382391a43a7,True,217604,False,False,,,True,,,6,False,
20706,False,922f3f76-c998-3c3e-9424-75220bd2097a,False,68252,False,False,,,False,,,6,False,
20708,False,f86f4e42-375d-0661-0474-448e52e2e83d,False,199516,False,False,,,False,,,6,False,
20711,False,e7323a31-7793-a8ce-f91b-5165d4df791e,True,156607,False,False,,,False,,99,6,False,
20712,False,2cf44f9c-b109-1e81-40fd-b3a269fab6d2,True,156607,False,False,,,False,,99,3,False,
20713,False,3025650b-1af3-bf78-101c-efd715f39b5f,False,130292,False,False,0,1,False,0,2,39,False,
20714,False,8dcb7af9-4d1a-4d5f-4891-5256641910c8,False,130292,False,False,0,1,False,0,2,34,False,
20715,False,03df1886-8eda-2b34-fdbd-e0d00d4f26ac,False,52572,False,False,,,False,,,130,False,
20718,False,b23f5448-da75-c0ed-982f-ad50ec8046db,False,217769,False,False,0,1,False,0,2,34,False,
20719,False,88cb9e43-10e4-b35a-1683-3ed14df808db,False,217769,False,False,0,1,False,0,2,39,False,
20722,False,e3a6b02b-8a4c-8e45-b065-b4f9d3c9a320,False,39524,False,False,,2,False,,,52,True,
20721,False,b373a646-0fd3-9bb4-a67b-d02a14baae9b,False,126459,False,False,,,True,,10,6,False,
20723,False,a470c825-0d51-9a41-dd2d-c133af5a03b0,False,217817,False,False,,,False,,,6,False,
20724,False,aa5d074f-fedd-146e-3ece-c9b25b87b7e2,False,217820,False,False,,,False,,,22,False,
20726,False,5120e9dd-f905-55ed-61d8-5b9535896af1,False,217845,False,False,,,False,,,41,False,
20727,False,6f0b8fae-3d68-dd3a-5c95-abdeb79fa0ef,False,217860,False,False,,,False,,,24,False,
20745,False,c8986554-8d82-dc99-4359-e6abe2dfb6dd,True,198225,False,False,,,True,,,,False,
20752,False,e7b01c64-6753-a2c8-765b-bc20bfd093bc,False,218108,False,False,,,False,,,6,False,
20744,False,126241e6-64ac-1422-f5cc-779ebf02422f,False,218060,True,False,,,True,10,,6,False,
20751,False,bd26e4c4-2334-3782-fef7-4bbe9497bb2c,False,78530,False,False,,,False,,,22,False,
20754,False,5fa1c062-b683-511e-e148-bc6e97618cc2,False,218127,False,False,,,False,,,38,False,
20756,False,980c30bf-3c66-902f-d4b5-8a6167790adb,False,218136,False,False,,,False,,,82,False,
20760,False,5b4475fa-d65f-aca1-4224-c9868dd0c0b0,False,218148,False,False,,4,False,,,3,False,
20758,False,61dd0156-6010-37ff-f3b2-447f826d0251,False,218148,False,False,,4,False,,,6,False,
20759,False,3e55b3c6-d994-e73d-6ae9-80551b13d429,False,218148,False,False,,4,False,,,14,False,
20768,False,d189dd86-7196-0f1c-e8bf-b4b171d9e381,False,218177,True,False,,,False,,,3,False,
20769,False,f5cc1041-df1c-ba2e-d359-941950f003cf,False,218177,True,False,,,False,,,6,False,
20770,False,4d83a6af-1e87-d7af-5e5a-1efcf21c449e,False,218177,True,False,,,False,,,14,False,
20773,False,b8208633-fdcc-8062-e963-93da8eff920c,False,218195,False,False,,,False,,2,34,False,
